filename,width,depth,hemoglobin
rbc_0000.png,5.180893622406348,2.0161195247908807,11.618235261799903
rbc_0001.png,7.042393626128767,2.6746450764204526,14.19988147355659
rbc_0002.png,5.566818782052577,1.5138508946459837,12.833121862917187
rbc_0003.png,9.600177305000521,1.4630624632257965,15.579813293200708
rbc_0004.png,6.419276922092027,2.386809711632826,10.64258141923827
rbc_0005.png,7.990718025511096,2.9263082057539385,11.901112611702967
rbc_0006.png,5.440687750874482,2.299135665103348,10.647855902920494
rbc_0007.png,9.931106518252935,2.0203989346840556,10.038241575130431
rbc_0008.png,9.167859130513136,2.7562038843675625,14.931613117807554
rbc_0009.png,8.93597968478687,2.098174061273352,10.80668304394146
rbc_0010.png,9.58869707842972,2.214365200178804,13.05911739460419
rbc_0011.png,6.895495715755567,2.5262938869522342,10.263414067577795
rbc_0012.png,9.718014147578746,2.667315073900731,13.745087375984488
rbc_0013.png,6.802084963601675,2.6157223112733217,12.641756826883624
rbc_0014.png,6.165184138613137,2.8904097864019382,10.329686552979119
rbc_0015.png,8.58202932136157,2.9209888058049924,11.317434944485017
rbc_0016.png,8.17616558401539,1.8961158457672094,13.297131214538158
rbc_0017.png,7.440559159924332,2.917834859916561,15.66157993248438
rbc_0018.png,8.420843785278427,1.2620563464124739,12.856915961093172
rbc_0019.png,9.717169032572398,2.1993812174540013,14.393164703071633
rbc_0020.png,8.941877496300782,2.521109988621572,11.666848024258561
rbc_0021.png,9.115460717592363,2.9360504467790514,11.55035183177656
rbc_0022.png,5.777649847011695,2.299852772709975,14.989619830333801
rbc_0023.png,5.1007279190760055,1.5407273723243367,15.391324755860543
rbc_0024.png,7.402919937712829,2.317968116759528,13.573394044400292
rbc_0025.png,8.684404666910574,2.873739652587862,14.91217221904525
rbc_0026.png,5.9483167385793365,2.625571715285898,11.237863671757196
rbc_0027.png,7.786152075686209,2.371346917301483,11.07780141475077
rbc_0028.png,7.175430599977529,1.821014869844702,15.240871739544296
rbc_0029.png,7.874776731094113,1.1116803743063208,14.894201915898291
rbc_0030.png,8.221603816318524,1.597846967687671,15.717370506589571
rbc_0031.png,5.217899860114522,2.249323813647658,15.792434855580698
rbc_0032.png,6.406145606975993,2.411370697287785,14.559222788779373
rbc_0033.png,5.437794281734661,1.2462728304281248,15.693531277626104
rbc_0034.png,5.7802683430326915,2.6108591613131455,11.944392030698822
rbc_0035.png,5.444907677760341,2.8617210218763587,14.01144817504966
rbc_0036.png,6.313617404585043,1.390262524939845,14.425709996590038
rbc_0037.png,6.530085300718221,1.1874610472420941,14.665347307099548
rbc_0038.png,6.773172936471912,1.305084288306511,11.625976182866063
rbc_0039.png,5.151527877439201,2.365111569514248,11.87220227092154
rbc_0040.png,7.519731296822401,2.7472074567332876,10.136215255019952
rbc_0041.png,9.990812706554841,1.3862785036539427,12.266767234422627
rbc_0042.png,6.421787601259167,2.113877984569977,12.256184287281194
rbc_0043.png,5.848088078531837,1.4151589063100227,12.776788197341673
rbc_0044.png,9.13735868231368,2.3020747270813384,15.117176382024011
rbc_0045.png,5.9123082453642315,1.5643584237555541,11.592094563636676
rbc_0046.png,9.57842087098647,1.426539106399649,11.997757085861112
rbc_0047.png,6.171678226443846,1.343660839299815,14.450169812570753
rbc_0048.png,5.390296858272357,2.8176952558134825,12.558458262127527
rbc_0049.png,7.44253197102741,2.949161715325258,12.538422486337819
rbc_0050.png,7.675671756637847,1.2335446367607155,11.825618732311321
rbc_0051.png,6.018896697960004,1.7191228124064921,11.338577571239878
rbc_0052.png,7.865640137348866,2.1168941578636296,13.43468943119247
rbc_0053.png,8.658445610210254,2.7261670612046895,10.31747203907368
rbc_0054.png,9.208306975613038,2.905013858048889,15.48505802238494
rbc_0055.png,9.63189137805264,1.8804669351200238,10.447109000827021
rbc_0056.png,6.240899533093718,1.3801259044951222,10.819390123119586
rbc_0057.png,8.955457413379195,1.478401513402117,15.570933081542451
rbc_0058.png,7.996455774707559,1.3359784541674498,15.705145091458611
rbc_0059.png,6.50925655268771,2.629190237816845,10.288754331713736
rbc_0060.png,9.46683959571659,2.7903940504502494,14.707684826105847
rbc_0061.png,6.385722569850509,1.1082911679544334,10.885553395739047
rbc_0062.png,7.125139103440838,2.4389430446472664,10.202201818339537
rbc_0063.png,8.809803796059894,2.376441655972276,15.006482529935408
rbc_0064.png,7.814541124227537,2.0704236775393343,13.207166722414286
rbc_0065.png,5.644688231342543,1.8093546444430133,10.713744477505315
rbc_0066.png,9.905053232454648,1.1230346758562466,14.10787372704223
rbc_0067.png,5.235626397421859,1.0579495188304668,15.463375322898786
rbc_0068.png,8.104846462357255,2.012929245769117,12.225706362120249
rbc_0069.png,7.357980769012936,1.5014141729614763,10.091982894929897
rbc_0070.png,8.979909626768487,1.1142745448235367,14.46127438076919
rbc_0071.png,8.619442712232402,1.063179253302579,11.928140835689735
rbc_0072.png,8.09839211446466,1.5453096080182491,14.706560910411866
rbc_0073.png,6.1350857875866325,2.658426760239487,11.352127630203682
rbc_0074.png,7.0797636536408,1.9036848665703825,10.298855242845036
rbc_0075.png,8.074569305740903,1.2098061208055553,15.387527047777123
rbc_0076.png,5.864191201982531,1.1416263152647317,15.5652353359553
rbc_0077.png,7.905514323660505,2.2172566072515996,12.5443381792223
rbc_0078.png,5.3371770983161735,1.2926920268761026,14.278213082213675
rbc_0079.png,5.982343147580661,1.6488101499709444,14.955272861718823
rbc_0080.png,8.595842270170067,2.658536119928817,13.829037823099963
rbc_0081.png,8.583871877090875,1.8726201063208614,12.432690631263227
rbc_0082.png,6.413580969104948,1.590983293805675,15.83671207478313
rbc_0083.png,6.103377890250332,2.2409344875741803,12.029226932665186
rbc_0084.png,9.65919464672868,2.71210576704481,14.633612966273846
rbc_0085.png,8.179365142217714,1.9500055787000374,14.517821091432086
rbc_0086.png,6.995907764775181,1.2644810172549756,10.239617164369875
rbc_0087.png,5.956029631439547,1.1912834507815473,13.638728914437507
rbc_0088.png,8.031674213528328,1.5777161122037695,11.922436766528064
rbc_0089.png,6.581889660787442,2.1126030488859167,15.25043919741091
rbc_0090.png,5.808394248407386,1.4664923900661226,12.483838491779021
rbc_0091.png,9.436642147947222,1.0600295306747896,14.39134280935238
rbc_0092.png,7.420365908263712,1.9596246088340823,12.864683696458552
rbc_0093.png,9.184299714305578,1.2396127432472566,14.379143234877585
rbc_0094.png,7.0685278278795085,1.476762091018679,10.901584925953857
rbc_0095.png,8.394509312141285,2.3219741247821903,13.32615101854074
rbc_0096.png,8.275576305081977,1.2886828955183451,14.624091464293473
rbc_0097.png,7.515811279203002,1.7094147394488397,11.994847603540785
rbc_0098.png,8.957781283849842,2.621005591381934,13.638354854897408
rbc_0099.png,8.347683251030093,1.4455915129474506,12.092441814785925
rbc_0100.png,6.303785372891129,2.4685547290684955,12.403294567927142
rbc_0101.png,6.524063156673513,1.0810844650495102,12.773396974127214
rbc_0102.png,8.893416687018377,2.227863305457098,14.619462563934512
rbc_0103.png,5.2477540851615885,1.24732041249366,12.087721701441616
rbc_0104.png,8.774574563586516,1.9514285472675352,10.365482940649809
rbc_0105.png,5.5224985091265495,1.3752674234090045,11.864279551423973
rbc_0106.png,6.85643496371206,1.9749407079639356,11.182043256723142
rbc_0107.png,7.51333035380178,2.596610496977574,13.133605222386139
rbc_0108.png,7.999875082367922,1.0932871172906211,10.254960390406783
rbc_0109.png,5.894624374188563,1.031374175164998,13.919687997759556
rbc_0110.png,7.411726006125534,2.9060565008398394,10.51796522311613
rbc_0111.png,9.548697908979719,1.3829535341218464,12.033347875585902
rbc_0112.png,8.668955323615215,1.1680296473143579,10.333073116289231
rbc_0113.png,9.474882814249838,1.2617107937141627,11.408313981755269
rbc_0114.png,6.762339323958306,1.7419183068932746,13.034698414121147
rbc_0115.png,6.086954600414941,1.4480725206911411,15.655407957063966
rbc_0116.png,8.682736928180878,2.5570850982484634,13.162460630356598
rbc_0117.png,6.959746429309849,1.4859899657240367,13.95162688453219
rbc_0118.png,6.9970370345512976,2.384164271828393,10.842982937603406
rbc_0119.png,8.209263431414662,1.2761834041300095,11.723028157786686
rbc_0120.png,7.061346874511081,2.0659627812428996,12.725738824773316
rbc_0121.png,9.428846797596105,2.969000264235405,11.093512323364456
rbc_0122.png,5.618146304842312,1.6424099180024079,13.05229541608638
rbc_0123.png,8.62912639988542,1.8905649635964976,10.145674536233198
rbc_0124.png,8.257319563468396,1.7610360372752547,15.19353367153408
rbc_0125.png,8.200491562219593,2.3490650249550873,12.534389919203418
rbc_0126.png,9.306071349092452,2.7842138941549717,14.087195714548866
rbc_0127.png,7.066726275067735,1.3923437624456145,12.865684577660115
rbc_0128.png,8.140515905761324,2.9129308521853257,13.162403484158437
rbc_0129.png,7.680789206099613,1.3400644740089733,15.970271091000871
rbc_0130.png,5.593477667248466,2.441779642673903,10.366143950714674
rbc_0131.png,6.041545230508124,1.4620351148311719,15.279678917379009
rbc_0132.png,7.333698188376333,1.105717657130881,10.670613089035653
rbc_0133.png,8.408961219021796,2.263948116694201,13.766857333474853
rbc_0134.png,8.28117239565904,1.8761978514292221,12.040012570348127
rbc_0135.png,8.87976535004314,1.4866713887983534,14.709646619275984
rbc_0136.png,6.759916241605941,2.49006288970717,11.347074967262492
rbc_0137.png,8.182367109078303,2.7120868306467814,13.147134260425936
rbc_0138.png,5.97199844889507,1.2343607796036502,10.705017922143
rbc_0139.png,5.705928392003172,1.2084474116039101,10.367395839655824
rbc_0140.png,8.374750262486291,2.118156390323713,10.281365266356966
rbc_0141.png,7.493194915640841,1.0108771198167683,14.635621600498663
rbc_0142.png,8.419956546763759,2.108193644419903,12.475698225585564
rbc_0143.png,8.135540018650504,1.4750420373151856,11.797616213428212
rbc_0144.png,5.276147547948192,2.7297101088408438,15.79571915662698
rbc_0145.png,9.071863762166249,2.138584672202109,15.378839147042978
rbc_0146.png,5.389090768587175,1.4708897919990171,13.175976921909113
rbc_0147.png,9.906943766564968,2.713955599066546,14.193049871364632
rbc_0148.png,8.655971932464489,1.0361648350533637,13.366750214679433
rbc_0149.png,9.43990803207869,2.2903819197911304,10.600669601920256
rbc_0150.png,5.417074338585433,2.196151455369219,15.277036861691226
rbc_0151.png,7.939182034555242,1.5313739262283204,10.843387284480688
rbc_0152.png,8.551892710679036,2.783575610668024,10.064385202380352
rbc_0153.png,8.381178646381594,1.6628176880667958,12.077210924047069
rbc_0154.png,8.898460057246432,2.19877993110913,11.543187644902554
rbc_0155.png,6.618607783091104,1.8890145915779204,12.948664826539044
rbc_0156.png,9.377462478980373,2.586910328333224,11.619404618117244
rbc_0157.png,9.121035325628725,1.5557902108204626,15.292176251734526
rbc_0158.png,6.948113214197582,2.736285105145188,11.209104745304323
rbc_0159.png,8.429645362871153,1.627834687835366,11.31842999674181
rbc_0160.png,6.215182085224946,2.527609613921852,14.750032610201934
rbc_0161.png,7.677344671871182,2.473534076911302,15.087523062610735
rbc_0162.png,7.335177680162286,2.380270015242378,11.233874301465475
rbc_0163.png,8.36230981493412,1.8159782224993972,13.449269092245519
rbc_0164.png,6.550910769820462,1.878510779394885,15.506299673637697
rbc_0165.png,7.503500717436358,1.679059033104922,11.365072041976493
rbc_0166.png,8.218838771183655,1.5475178147376047,14.30603524641273
rbc_0167.png,7.512713358201366,1.962209467200731,12.207101259305993
rbc_0168.png,9.923611688938074,1.7987977492785485,15.517557022442103
rbc_0169.png,5.156548468889333,1.7566685575081218,13.640362300578893
rbc_0170.png,5.640221666781704,1.8963026574184199,13.649481924576172
rbc_0171.png,7.8280334580742394,1.0889333604068927,15.061877634983691
rbc_0172.png,7.415626494331794,2.330273737368164,10.402691185747294
rbc_0173.png,9.191149712043451,2.2544640015966317,12.642898446053206
rbc_0174.png,5.547443061039001,1.3141800701698623,15.576090323691894
rbc_0175.png,5.580066881423788,2.606116781443464,11.676038000404263
rbc_0176.png,9.140574685703935,1.5741990295162753,12.065001775340015
rbc_0177.png,5.805074791413842,2.6756990528218827,14.434752812480331
rbc_0178.png,5.685657307774565,1.4784140240282466,13.010307023599651
rbc_0179.png,9.577516028965437,1.0191181167721641,15.899800556839967
rbc_0180.png,5.950370158669956,2.3654336535834646,10.203628075292126
rbc_0181.png,5.74002833457961,2.12984444757453,13.290478265911965
rbc_0182.png,7.2206794295304935,2.3750669781623595,12.68815978894322
rbc_0183.png,5.816517199326759,1.4279373993530167,15.98436150667186
rbc_0184.png,8.420697614508027,2.790332771919113,11.363957863872029
rbc_0185.png,5.264574594266012,2.9069275438022544,13.642659308501642
rbc_0186.png,7.906784767511152,2.2918438525249334,15.37665029372332
rbc_0187.png,8.679606689863563,1.1444521247057187,12.002824351731224
rbc_0188.png,9.47448101955657,2.3666628397953744,11.291403534923615
rbc_0189.png,6.9470899062735345,1.963448554373779,12.806344385325097
rbc_0190.png,6.789784548583334,1.3772815242009568,10.018963684031865
rbc_0191.png,7.407565272219785,2.150265879755283,14.68505547281087
rbc_0192.png,8.493542368985267,1.363292218571436,15.787263765636734
rbc_0193.png,7.521433883571999,2.660744382780623,10.667453783351675
